date;hour;hour_time;r_observed;r_source;forecast_cloud_cover_pct;forecast_cloud_class_pct;actual_pv_Wh;radiation;r_clear_candidate_flag;reference_r_at_observation;deviation_vs_reference_pct;source_file;first_seen_at;last_updated_at
2026-06-28;15;15:00;5.8599;calculated_actual_pv_Wh_div_radiation;0.0;0;4600;785;True;6.9000;-15.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T17:00:40;2026-07-12T18:01:01
2026-06-28;16;16:00;4.8175;calculated_actual_pv_Wh_div_radiation;0.0;0;3300;685;True;7.0000;-31.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-28T18:00:38;2026-07-12T18:01:01
2026-06-29;06;06:00;2.9412;calculated_actual_pv_Wh_div_radiation;0.0;0;200;68;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T08:00:44;2026-07-12T18:01:01
2026-06-29;07;07:00;2.0725;calculated_actual_pv_Wh_div_radiation;5.0;5;400;193;True;1.0000;107.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T09:00:43;2026-07-12T18:01:01
2026-06-29;09;09:00;1.4170;calculated_actual_pv_Wh_div_radiation;0.0;0;700;494;True;2.7000;-47.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T11:00:42;2026-07-12T18:01:01
2026-06-29;10;10:00;2.5197;calculated_actual_pv_Wh_div_radiation;0.0;0;1600;635;True;3.7000;-31.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T12:00:42;2026-07-12T18:01:01
2026-06-29;11;11:00;3.4621;calculated_actual_pv_Wh_div_radiation;0.0;0;2600;751;True;4.5000;-23.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T13:00:42;2026-07-12T18:01:01
2026-06-29;12;12:00;4.2271;calculated_actual_pv_Wh_div_radiation;0.0;0;3500;828;True;5.2000;-18.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T14:00:42;2026-07-12T18:01:01
2026-06-29;13;13:00;4.7564;calculated_actual_pv_Wh_div_radiation;0.0;0;4100;862;True;5.9000;-19.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T15:00:44;2026-07-12T18:01:01
2026-06-29;16;16:00;4.1359;calculated_actual_pv_Wh_div_radiation;1.0;5;2800;677;True;7.0000;-40.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T18:00:43;2026-07-12T18:01:01
2026-06-29;17;17:00;1.8083;calculated_actual_pv_Wh_div_radiation;0.0;0;1000;553;True;6.7000;-73.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-29T19:00:42;2026-07-12T18:01:01
2026-06-30;08;08:00;1.4881;calculated_actual_pv_Wh_div_radiation;6.0;10;500;336;True;1.8000;-17.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-30T10:00:42;2026-07-12T18:01:01
2026-06-30;12;12:00;4.1872;calculated_actual_pv_Wh_div_radiation;0.0;0;3400;812;True;5.2000;-19.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-30T14:00:47;2026-07-12T18:01:01
2026-06-30;13;13:00;4.8066;calculated_actual_pv_Wh_div_radiation;0.0;0;4100;853;True;5.9000;-18.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-30T15:00:44;2026-07-12T18:01:01
2026-06-30;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;15;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-06-30T23:00:44;2026-07-12T18:01:01
2026-07-01;05;05:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;3;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-01T07:02:27;2026-07-12T18:01:01
2026-07-02;15;15:00;7.6104;calculated_actual_pv_Wh_div_radiation;0.0;0;5000;657;True;6.9000;10.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-02T17:00:44;2026-07-12T18:01:01
2026-07-02;16;16:00;6.0694;calculated_actual_pv_Wh_div_radiation;0.0;0;4200;692;True;7.0000;-13.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-02T18:00:44;2026-07-12T18:01:01
2026-07-02;17;17:00;3.0303;calculated_actual_pv_Wh_div_radiation;0.0;0;1700;561;True;6.7000;-54.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-02T19:00:43;2026-07-12T18:01:01
2026-07-02;18;18:00;4.9628;calculated_actual_pv_Wh_div_radiation;10.0;10;2000;403;True;5.8000;-14.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-02T20:00:44;2026-07-12T18:01:01
2026-07-02;19;19:00;6.7729;calculated_actual_pv_Wh_div_radiation;0.0;0;1700;251;True;4.4000;53.9;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-02T21:00:43;2026-07-12T18:01:01
2026-07-02;20;20:00;1.7094;calculated_actual_pv_Wh_div_radiation;0.0;0;200;117;True;2.6000;-34.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-02T22:00:44;2026-07-12T18:01:01
2026-07-03;05;05:00;33.3333;calculated_actual_pv_Wh_div_radiation;0.0;0;100;3;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-03T07:00:43;2026-07-12T18:01:01
2026-07-03;06;06:00;4.5455;calculated_actual_pv_Wh_div_radiation;0.0;0;300;66;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-03T08:00:45;2026-07-12T18:01:01
2026-07-03;13;13:00;25.5814;calculated_actual_pv_Wh_div_radiation;0.0;0;3300;129;True;5.9000;333.6;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-03T15:00:45;2026-07-12T18:01:01
2026-07-03;15;15:00;9.9617;calculated_actual_pv_Wh_div_radiation;0.0;0;5200;522;True;6.9000;44.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-03T17:00:43;2026-07-12T18:01:01
2026-07-03;17;17:00;4.8924;calculated_actual_pv_Wh_div_radiation;6.0;10;2500;511;True;6.7000;-27.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-03T21:00:46;2026-07-12T18:01:01
2026-07-03;21;21:00;4.5455;calculated_actual_pv_Wh_div_radiation;0.0;0;100;22;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-03T23:00:47;2026-07-12T18:01:01
2026-07-04;07;07:00;1.7857;calculated_actual_pv_Wh_div_radiation;1.0;5;300;168;True;1.0000;78.6;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-04T09:00:46;2026-07-12T18:01:01
2026-07-04;08;08:00;2.5641;calculated_actual_pv_Wh_div_radiation;0.0;0;900;351;True;1.8000;42.5;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-04T10:00:49;2026-07-12T18:01:01
2026-07-04;18;18:00;6.3131;calculated_actual_pv_Wh_div_radiation;0.0;0;2500;396;True;5.8000;8.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-04T20:00:47;2026-07-12T18:01:01
2026-07-04;19;19:00;6.8182;calculated_actual_pv_Wh_div_radiation;0.0;0;1800;264;True;4.4000;55.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-04T21:00:48;2026-07-12T18:01:01
2026-07-04;20;20:00;1.6529;calculated_actual_pv_Wh_div_radiation;0.0;0;200;121;True;2.6000;-36.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-04T22:00:46;2026-07-12T18:01:01
2026-07-04;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;21;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-04T23:00:45;2026-07-12T18:01:01
2026-07-08;07;07:00;2.8571;calculated_actual_pv_Wh_div_radiation;0.0;0;300;105;True;1.0000;185.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-08T09:01:01;2026-07-12T18:01:01
2026-07-08;09;09:00;3.7037;calculated_actual_pv_Wh_div_radiation;10.0;10;1200;324;True;2.7000;37.2;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-08T11:01:04;2026-07-12T18:01:01
2026-07-08;19;19:00;12.9944;calculated_actual_pv_Wh_div_radiation;6.0;10;2300;177;True;4.4000;195.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-08T21:01:02;2026-07-12T18:01:01
2026-07-08;20;20:00;1.6807;calculated_actual_pv_Wh_div_radiation;0.0;0;200;119;True;2.6000;-35.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-08T22:01:01;2026-07-12T18:01:01
2026-07-08;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;19;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-08T23:01:02;2026-07-12T18:01:01
2026-07-09;08;08:00;2.3599;calculated_actual_pv_Wh_div_radiation;0.0;0;800;339;True;1.8000;31.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-09T10:01:00;2026-07-12T18:01:01
2026-07-09;12;12:00;2.3866;calculated_actual_pv_Wh_div_radiation;7.0;10;1000;419;True;5.2000;-54.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-09T14:01:00;2026-07-12T18:01:01
2026-07-09;15;15:00;4.4660;calculated_actual_pv_Wh_div_radiation;0.0;0;2300;515;True;6.9000;-35.3;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-09T17:01:00;2026-07-12T18:01:01
2026-07-09;16;16:00;2.3132;calculated_actual_pv_Wh_div_radiation;7.0;10;1300;562;True;7.0000;-67.0;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-09T18:01:01;2026-07-12T18:01:01
2026-07-10;05;05:00;100.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;100;1;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-10T07:01:01;2026-07-12T18:01:01
2026-07-10;06;06:00;3.3333;calculated_actual_pv_Wh_div_radiation;0.0;0;200;60;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-10T08:01:01;2026-07-12T18:01:01
2026-07-10;18;18:00;22.2222;calculated_actual_pv_Wh_div_radiation;1.0;5;2000;90;False;5.8000;283.1;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-10T20:01:02;2026-07-12T18:01:01
2026-07-10;20;20:00;1.8519;calculated_actual_pv_Wh_div_radiation;0.0;0;200;108;True;2.6000;-28.8;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-10T22:01:00;2026-07-12T18:01:01
2026-07-10;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;0.0;0;0;17;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-10T23:01:01;2026-07-12T18:01:01
2026-07-11;16;16:00;4.9223;calculated_actual_pv_Wh_div_radiation;2.0;5;1900;386;True;7.0000;-29.7;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-11T18:01:01;2026-07-12T18:01:01
2026-07-11;19;19:00;8.5526;calculated_actual_pv_Wh_div_radiation;0.0;0;1300;152;True;4.4000;94.4;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-11T21:01:02;2026-07-12T18:01:01
2026-07-11;21;21:00;0.0000;calculated_actual_pv_Wh_div_radiation;8.0;10;0;16;False;0.0000;;/work/20_analysis/20_40_meteo_forecast/20_40_11_pv_weather_model/20_40_11_pv_weather_common.csv;2026-07-11T23:01:00;2026-07-12T18:01:01
